longitude,latitude
-2.677895446891667,51.49059251650864
-2.5191323586536307,51.48750249883083
-2.5191412493272,51.48724557042134
-2.5189192657072272,51.48712750495009
-2.518689291077138,51.48699050221171
-2.650509318199258,51.5051740562991
-2.6268152671712177,51.50988881825426
-2.5692502947952147,51.459083231150636
-2.581002557700962,51.45888133603009
-2.569816421000333,51.45946712003227
-2.5610142693040405,51.45766630090965
-2.5524660352973827,51.45895674316217
-2.602380557001109,51.44242695068329
-2.6019723927322174,51.44202442318382
-2.601905896400122,51.442438381248365
-2.60211803812458,51.44215854990015
-2.601760250730004,51.44230425427579
-2.6020226500895403,51.44256366480234
-2.601643498423794,51.44217897045046
-2.6022494154893825,51.44230174142321
-2.597123701416418,51.421792149638875
-2.571366386677503,51.46371261173971
-2.5908374243507466,51.46120038608555
-2.561833588457914,51.4218766770443
-2.5601547650302297,51.44154301158705
-2.585203239307554,51.49088953141562
-2.5415626086353686,51.45065261698598
-2.5605217209958995,51.418365773831816
-2.5545511276711803,51.45760894250769
-2.6173991162112054,51.4880730464992
-2.571126987317078,51.462985457311824
-2.5544644915151467,51.45758597418864
-2.563813518506092,51.427822623201955
-2.6247440951875842,51.41171058646138
-2.6284989373098555,51.44291066171587
-2.6155204096296174,51.45990318904721
-2.6049865993027375,51.431022605267174
-2.62562023077864,51.47491061068056
-2.62569349873763,51.47493018102383
-2.556129295376287,51.43031542030963
-2.6113924046721047,51.48026025212513
-2.5709152335849392,51.46331917890491
-2.600716195141591,51.4690867212907
-2.593258968773426,51.458095032169844
-2.5697282089685682,51.453887343501975
-2.5589238183309275,51.44442441781305
-2.6335682804398552,51.48148404625703
-2.698037595722064,51.50289291636398
-2.581941118209345,51.49494676493378
-2.660339232564684,51.501441547222285
-2.5694884638498214,51.4951962891939
-2.583990173722296,51.45318683113918
-2.622197626797351,51.44910762303596
-2.5755582772828913,51.44907890148667
-2.562760624896478,51.4578579921521
-2.5913885009533164,51.40512319458735
-2.6050755787038016,51.45045565514057
-2.6010946324796613,51.450792377030574
-2.551185523273418,51.459655037048186
-2.591593464609196,51.50145520152138
-2.58925165281372,51.50266197371414
-2.603821006846372,51.492698907623186
-2.6036790923695543,51.49276168040348
-2.6142448144771606,51.498315301551465
-2.577444638695323,51.431956700357496
-2.603779570175152,51.45816683051405
-2.600752883996437,51.439834017463035
-2.575157016744412,51.45607996233151
-2.5952288856442154,51.456751224823925
-2.5283689562047815,51.461225842844115
-2.528311590611144,51.46124408466465
-2.5259720940045187,51.46183007003886
-2.526029668108298,51.461829811645956
-2.523827046087748,51.461803710452116
-2.553926373145795,51.46199800894142
-2.5509051585768363,51.45980031104669
-2.5624528093988004,51.45797923822407
-2.5939536747844922,51.443890645993015
-2.591359474872393,51.405102030739826
-2.5913580180281,51.40514510841358
-2.6891869160383113,51.49292591884214
-2.6890464460845735,51.49168239401721
-2.5295018512701772,51.46097175236191
-2.5296072236283593,51.46096003674125
-2.5920896267777422,51.45384394388164
-2.6128624251131285,51.45747229000604
-2.536928725533035,51.47723973337719
-2.5633552062377074,51.454329068605006
-2.5852213623636864,51.48690688772596
-2.694476311088945,51.513081045182986
-2.693607051494535,51.515574432689625
-2.693589140106966,51.515600164657144
-2.6107492841685294,51.48587364620905
-2.569105140274143,51.489182786807355
-2.604479367242906,51.45586882623707
-2.540556003079768,51.45430894356555
-2.607424845023328,51.45080092080749
-2.59481818175199,51.411261198234705
-2.673698778892654,51.49501135841867
-2.594920024130151,51.43975137841217
-2.5664940367852918,51.43409981564192
-2.5784847967112934,51.44380617636408
-2.6161379411414476,51.421643083037125
-2.5907989411333086,51.465820657690635
-2.5848101490085242,51.48951515123542
-2.5323702507891097,51.42794497816265
-2.5778034985144482,51.481358916719756
-2.5599559928538933,51.47492689390254
-2.596443260144593,51.45805845974246
-2.568003922237898,51.47608063812563
-2.5799414089902974,51.42135909541642
-2.5755933669320226,51.42326546287584
-2.564012416975227,51.427505159113856
-2.577544005799583,51.48130219969268
-2.649566809204103,51.505765892497536
-2.6008781598533237,51.439798217759545
-2.5366176663398754,51.464982824524064
-2.568454395884643,51.466846861820244
-2.5918782557294393,51.45385849899551
-2.5284896304048856,51.42706715626148
-2.599853576133522,51.418569698827135
-2.597377940711359,51.421734745536526
-2.607442267520073,51.41403555846706
-2.5820541300039728,51.446935580529846
-2.6211123058657746,51.490948727270336
-2.5772556924735115,51.46452779790748
-2.534824667365604,51.48016352484858
-2.5919843551677824,51.456841568968024
-2.584961742228499,51.454233018611674
-2.607862592674641,51.45110256902718
-2.6174829036295573,51.416436100236716
-2.617162346282076,51.41857961369906
-2.5344387113452647,51.46805451111708
-2.6240403474219693,51.50806897950546
-2.6240866220698913,51.50803897111583
-2.593221302413282,51.46921777590925
-2.5813317843488166,51.47422875620047
-2.608704403139978,51.41030652931961
-2.655976593732041,51.49159325802118
-2.56017654989321,51.416822383227796
-2.527790720272764,51.48150134371249
-2.542589867676177,51.465798741853014
-2.5645858481143406,51.47448765486986
-2.5257820546561063,51.48165630391835
-2.608853041358204,51.50064122322158
-2.5282029538523925,51.481322442717044
-2.6172971367041797,51.488083024696806
-2.563732920749582,51.491043924176935
-2.547011165828346,51.487468426951324
-2.533337560036859,51.478632110421024
-2.60803790022865,51.43351638997104
-2.557429378629321,51.426276479208795
-2.6032774145063673,51.462326249711694
-2.6796996595368165,51.516315940779975
-2.6205292586099613,51.41116587790267
-2.6273182213026836,51.44158756914214
-2.5474196188972784,51.43348481265887
-2.5533631172472253,51.48325330449937
-2.6261230727840608,51.48290327113017
-2.6334815700265586,51.48393454965992
-2.6431081616540797,51.492144974438354
-2.561477162534171,51.47111518063087
-2.6162035743723693,51.46146594312037
-2.553984842033073,51.418090607913975
-2.5554326064587265,51.42233052416591
-2.618857966441842,51.435192713592244
-2.5932441268557915,51.457893964398465
-2.618770563191911,51.435112250021625
-2.593810400409197,51.45775370454308
-2.5218886285335507,51.456548669685276
-2.5152262296634436,51.46880852649707
-2.5207375916939867,51.458983323227436
-2.520064277313843,51.46103460129259
-2.6173277086785425,51.434796159434136
-2.5905089367824656,51.4457792177197
-2.6140999640828566,51.43439950167362
-2.5936945581234494,51.47049578621588
-2.591916697654143,51.44548348370137
-2.5957237649384783,51.4454820863758
-2.682576459934811,51.486093012767384
-2.5689889137419897,51.445012589293654
-2.54437615333849,51.4371179522562
-2.682481566366302,51.48603619863628
-2.563038760003668,51.45633122683858
-2.5682952054217756,51.40420272809354
-2.6971651182657332,51.49990291172098
-2.696054498121625,51.499550924662806
-2.694471287242724,51.4990511177115
-2.693398525711364,51.498713447710635
-2.6014023163787288,51.44134398369094
-2.644877210156594,51.48282507382491
-2.6864991404294476,51.48885445572628
-2.644906263557433,51.48284289723605
-2.575481264168733,51.44867645405302
-2.5281208174374568,51.47027610933862
-2.593971388109133,51.40900587778365
-2.5470035527867125,51.43159113415794
-2.626284300418985,51.44068314173739
-2.600176916570986,51.43786689431504
-2.584616575897173,51.45163894415792
-2.591330603422202,51.40512627427087
-2.593910394946294,51.44388187368181
-2.683078114504415,51.49502614410695
-2.597405871617493,51.42169297159191
-2.576726236592242,51.46958396237238
-2.622296491729916,51.513591336458255
-2.617450624231439,51.463636255893135
-2.5489209755760096,51.43164546871892
-2.555731719209646,51.42992500023444
-2.5667955591553477,51.43405339924624
-2.6113350848155936,51.48028123176242
-2.569961370265762,51.45400400021901
-2.5589130769000996,51.444369620010654
-2.5907983914465538,51.44624289708183
-2.55574909315268,51.48131233291717
-2.5700734653721105,51.47316009977459
-2.568637037422404,51.4546758141108
-2.570272107080078,51.47292535180005
-2.593080524109093,51.45805295526184
-2.6273910442325983,51.475232128009274
-2.632694868940764,51.48486331550475
-2.615147237957142,51.41196610832965
-2.6273894882971356,51.4833854641417
-2.617074704219203,51.479482556206676
-2.5686779168220797,51.47440142573872
-2.560489350075189,51.43385264715063
-2.621537090096941,51.411222488652655
-2.621493945732524,51.41122181835253
-2.5827122990685494,51.43002798517248
-2.6236541225654624,51.41144088722591
-2.5573574453470878,51.42627502306882
-2.6837123076217346,51.51413481333537
-2.5795043656884076,51.44126009737262
-2.6056997601445793,51.43838148532228
-2.610307166203746,51.41196057922254
-2.655949853960745,51.491737273368884
-2.605651331553956,51.438353052196724
-2.594557852152778,51.40666757530126
-2.5944730866152907,51.40669426125994
-2.5519045802807936,51.457754511205295
-2.6174911416417888,51.41801805777777
-2.6174847129218834,51.41804254909811
-2.617471739730611,51.41646133585503
-2.5629542804681233,51.45636670000471
-2.6078608009003874,51.45096770354104
-2.617390333207143,51.418348764442875
-2.6864565798708804,51.48882089642308
-2.5726238117620195,51.48940446887129
-2.694408451954251,51.499030539412395
-2.6475540891215075,51.47922922489613
-2.5976624530021453,51.46917965964846
-2.6104598267502976,51.43316022582595
-2.520049413720064,51.46099330585748
-2.582707655447067,51.44774517789262
-2.5542269151087775,51.41527776299629
-2.6037163380393946,51.45861044405024
-2.5386402903908243,51.42923512917026
-2.6219204484082157,51.49314684420802
-2.6239254402520094,51.43995481026909
-2.5389268556336,51.42883485145222
-2.617415374916693,51.449934970258134
-2.5676035276419733,51.47484272586971
-2.6038360724501204,51.413729239343105
-2.6265888836932256,51.41279475730362
-2.5962504896240324,51.416117171092225
-2.577156361553153,51.418330329723865
-2.5559007062469328,51.43660437314276
-2.594665666365672,51.410444446318024
-2.6159737612431253,51.501997723958574
-2.584299127488396,51.45202357122172
-2.568891438219483,51.44527382028842
-2.665289794552132,51.49909372896474
-2.608560320014491,51.51009171337656
-2.594463339388573,51.46761520099578
-2.6009760660073233,51.510752417518795
-2.5538264562626085,51.462471799773205
-2.621089049210727,51.45762410310874
-2.606340504743112,51.50004164777312
-2.6277623490120394,51.50645796254546
-2.6187489731174427,51.49309645790918
-2.6135110233834493,51.468303188626955
-2.5969063150767195,51.45757531950938
-2.5834122367636283,51.4928686031959
-2.529076259920283,51.47782023978223
-2.675314514150398,51.51950091634253
-2.5965431105799586,51.457945196437365
-2.604896413180969,51.4309685812677
-2.5605940287912725,51.47739590390136
-2.5383358651249237,51.42934020207345
-2.535142696680744,51.428609780339016
-2.6199952536936233,51.44162474181134
-2.549778519125457,51.473302004598146
-2.603357523981928,51.46217927373646
-2.6686721561742486,51.4875960667691
-2.596514625105694,51.45071669005176
-2.5289792408004845,51.47802208912233
-2.6719411746547443,51.49544701754853
-2.578167270638327,51.4417927137301
-2.5794643099537904,51.441278278760166
-2.560604684782067,51.44186096279267
-2.6072580897910456,51.44025276928192
-2.6108016163051553,51.44056704520463
-2.535547798175271,51.45915540012864
-2.5396687813394583,51.490218541899026
-2.5296800129790604,51.49597050382902
-2.539738447246199,51.49020248592642
-2.5915058142607648,51.44601219946777
-2.6183218828894756,51.50969626690456
-2.6146069877794194,51.437876622582905
-2.5851383725631796,51.490896778714145
-2.5603207233944807,51.4173112911714
-2.552528511437255,51.43405095643477
-2.6311749618095868,51.5084687706267
-2.596341686752128,51.451713395110296
-2.600149143866595,51.482918723725795
-2.600134861954707,51.48292778844174
-2.5687162056175157,51.454445244173876
-2.592980926965751,51.48640347911953
-2.5830630040334275,51.45428842742426
-2.6270401647320187,51.44124557530382
-2.5829233424426956,51.454283727170406
-2.611979489542275,51.431492075065094
-2.6490255606858817,51.4883220432871
-2.633625628895653,51.48146575307002
-2.5257000328699024,51.48166161715865
-2.6338235100103886,51.483865713913694
-2.6125610605304526,51.45775350557216
-2.6128013949707403,51.457536449788634
-2.5280666881970615,51.48140640858797
-2.545094644826837,51.47485155202253
-2.543821226855913,51.47516408026834
-2.5508612406105327,51.46386203011739
-2.5637436321530855,51.49105987767251
-2.529365397222951,51.477919640099515
-2.5332857112483134,51.4786559042687
-2.5308908606943943,51.477597136407454
-2.5328880823737516,51.47772474581984
-2.5534050558373345,51.455673068080884
-2.6027591913343797,51.4491297235897
-2.6011710824018723,51.449228786363896
-2.54210990984223,51.44862607039829
-2.6017302505316398,51.45534230528537
-2.5314099432859942,51.479379703489954
-2.6200726615908376,51.456894867140676
-2.5606997324707037,51.44198549197805
-2.5976908504762677,51.456813326167094
-2.5682602568201056,51.495064587924006
-2.6945924924912097,51.51276115552636
-2.5255788732637594,51.48188254400248
-2.617305546629881,51.48801257619372
-2.532401757879613,51.47750935935947
-2.5329049696431136,51.47744413158571
-2.56357657991086,51.470310606883736
-2.583725136436389,51.44854396765352
-2.541676131308157,51.447235272172065
-2.602552828224709,51.44924947458733
-2.6107971533727636,51.4858454329359
-2.616502994078411,51.482501170269835
-2.627885833472989,51.506007722585736
-2.627886204355817,51.506034695326576
-2.6704758757189495,51.496141915482475
-2.604019021983063,51.492532442395245
-2.6012941242479135,51.510831710938646
-2.5349028838589214,51.461289267554164
-2.5785927323132154,51.443921635822775
-2.5417600375717955,51.447029875034104
-2.5752020150940553,51.45611031304535
-2.5944394903501413,51.40984539749834
-2.5970449568824905,51.463565648775045
-2.561020818945893,51.44401157176169
-2.58386152077837,51.492081311680444
-2.5683443697132247,51.45451898101414
-2.5953947486698072,51.42098594101443
-2.557432269046855,51.437855929163376
-2.582793876708233,51.455779770142534
-2.5637953002137324,51.42755790612526
-2.5818270793942633,51.46563031613165
-2.540773837836328,51.44467322632815
-2.5936741320582986,51.470175608263865
-2.5609712318425832,51.44195002435217
-2.566708120587879,51.44278229289621
-2.5634840315197858,51.48744723083246
-2.608920972931805,51.45803871619879
-2.6156439363389485,51.48586494824744
-2.633003951773832,51.478169187962045
-2.523698648388744,51.48176202004921
-2.5595048561830205,51.48017051817232
-2.5582502220246446,51.44558755058983
-2.5751480408202956,51.45992185992754
-2.618296903199379,51.49311277988346
-2.5992290179027577,51.46732837885449
-2.597712314562292,51.46902924533536
-2.606091683659978,51.47059212077706
-2.6105223950778527,51.472479846789305
-2.6055979738258577,51.440550981726794
-2.675984166599245,51.5193483374283
-2.6198995443343756,51.45792712477366
-2.5431451026450116,51.48914912465962
-2.5295000457182137,51.49612785979427
-2.6060670280630545,51.43614074995278
-2.6082978234170544,51.4337205008368
-2.5554911071834696,51.481318051528795
-2.6744056981695317,51.49497744209204
-2.58814665590702,51.41835588192871
-2.603376911581819,51.46223042624216
-2.5691716519059864,51.48918039584167
-2.5871987675288772,51.43346036926694
-2.6225875983384417,51.41131923678141
-2.66177405390134,51.49606547236831
-2.620572566168361,51.4111679863682
-2.5337029221932945,51.468363038713704
-2.6184250257441395,51.509704804436154
-2.6199348798680253,51.50936791991996
-2.528172269746154,51.470243507752905
-2.6009218628962585,51.5110134505017
-2.575521604736768,51.44845146485065
-2.687736575624755,51.49731874754853
-2.6836055834686228,51.4953799470151
-2.695212801816584,51.499233119485375
-2.695375597592508,51.4992997710291
-2.6971312457296284,51.49988288199193
-2.683551519882891,51.48667367573198
-2.5683236215798,51.40417561511573
-2.5425911559308045,51.43896951917694
-2.551976633568668,51.45108238461356
-2.5517251540387242,51.45111234202275
-2.5929094830108763,51.445667110011655
-2.595680233305911,51.44553149201084
-2.6166344585242967,51.44420509924675
-2.5920181131248228,51.44553692135141
-2.583066994167992,51.447261438284905
-2.59043097303287,51.44575892973605
-2.568472392822596,51.44513198742718
-2.600263388878136,51.43535507764093
-2.5627577134106163,51.4749800142115
-2.520757372855624,51.45895086553817
-2.56841484012654,51.44513226659446
-2.617845682767112,51.43480242125541
-2.5938050911738615,51.470326723409286
-2.541407614956152,51.45202635476226
-2.6055235700441686,51.44057123778759
-2.5787869460057093,51.44152979594038
-2.570286279673059,51.472907299637534
-2.5800487225394404,51.456487542747205
-2.570100667192599,51.47303228669062
-2.6067096721730967,51.47918940357712
-2.5849161293060052,51.4910431917354
-2.584902072046157,51.49107023661763
-2.5849690325380594,51.48955032488603
-2.5630347660903214,51.477659168837
-2.5970902724666667,51.42175419521887
-2.5942040543722618,51.421059513114365
-2.5508507445410475,51.45510289388028
-2.595552287602168,51.49126694314818
-2.5604112357712183,51.41865619427076
-2.551477157815319,51.45520389113592
-2.5701629914515025,51.43761574391094
-2.551575246655094,51.455401335212976
-2.5515755030589227,51.45544647196559
-2.5570995596432526,51.43758866092412
-2.5793092565446747,51.468467054444666
-2.5848019907661643,51.48896778422408
-2.5851492274014523,51.490124887015945
-2.58531884305928,51.48713002187004
-2.5571998896630665,51.43779409278114
-2.5761592392437636,51.466049359595324
-2.5531619037889826,51.43437211736648
-2.601717242911001,51.4554475742912
-2.557579111069758,51.43798201286859
-2.563371789225709,51.42586950858013
-2.6223086472353505,51.44088046789614
-2.5913224536733432,51.44934965675579
-2.5530083881341223,51.452624081146
-2.596678393283847,51.45806562515166
-2.560553590351401,51.47762088715448
-2.5369693871287606,51.47712193715347
-2.56109740710996,51.43393335955112
-2.55373789949814,51.45225647549461
-2.5721153702269013,51.40725273463011
-2.5967662476254008,51.44992774061078
-2.624767057224052,51.41171792714456
-2.680730610888784,51.5157134590344
-2.5463299241466046,51.474481641464884
-2.5876018670060534,51.42302656182439
-2.5857043199515304,51.42812301719778
-2.6683604850180282,51.51608664364174
-2.5639234261608115,51.46514145998192
-2.561404728751514,51.47114906626665
-2.622510666793809,51.48057219224256
-2.610410863330598,51.41368941482895
-2.581515298963889,51.44081422021519
-2.5733355777401656,51.442591892499884
-2.675613535670143,51.51891411220698
-2.5928907643709453,51.46887426004308
-2.618622428205565,51.493165281969425
-2.6871578301496717,51.489470479519134
-2.6214161065118553,51.49072862157494
-2.534781362999155,51.48013000398776
-2.5963788951927125,51.44449875361516
-2.595897934045449,51.445409357557104
-2.598889575899215,51.419565964862656
-2.6075122016743255,51.41408276200293
-2.5981915102347997,51.42033598302894
-2.6226751687311047,51.43872780233088
-2.633691282076946,51.483749717624534
-2.5554035281641316,51.42230458614473
-2.5645323437607086,51.47448062936933
-2.553572313682177,51.41370371557938
-2.6242194925441433,51.44119769202223
-2.542666106422964,51.46579389309021
-2.546497752816076,51.46455233206202
-2.656867780750401,51.48739745765315
-2.5679263034277757,51.473008673823756
-2.5672445909326598,51.47357916516869
-2.619908564522792,51.496815817490486
-2.5956064871744355,51.491270174522356
-2.5645818888728495,51.430692211512074
-2.563762629109192,51.4276730668087
-2.578662772652537,51.44479527853139
-2.5572358262852135,51.43767343372835
-2.5850284716596685,51.49081784160597
-2.6245886057980354,51.46343505857835
-2.5575501091724586,51.437963268389474
-2.563922197731088,51.427700892470135
-2.565118055559331,51.45797406019619
-2.6038064168403863,51.45812892732396
-2.581755335231908,51.46564865548595
-2.6310797498789285,51.50806448247259
-2.5407346818708607,51.444647331261415
-2.618446979079899,51.493111628650524
-2.608135475585003,51.500329253075414
-2.560782010468875,51.4418897867925
-2.5985830043045177,51.406790856217974
-2.6111621172018364,51.4799349676457
-2.5626761530285513,51.424271433806155
-2.5615928721066004,51.4214572002613
-2.5728002068574325,51.442581652498525
-2.5828831432242447,51.45987114843399
-2.6151449331108476,51.47040558944859
-2.607252458687484,51.43287665867059
-2.5636513492449176,51.47081674454282
-2.6278948479057602,51.48353399736325
-2.6273239907058197,51.483366482690336
-2.643029509643414,51.49213425626399
-2.6329889308393066,51.47812431097178
-2.6162295501749457,51.50173562411096
-2.6164087152252886,51.470844305614676
-2.5902590153540412,51.448692333133245
-2.617070356333047,51.47012572039897
-2.5999210359654543,51.418669610875185
-2.5541932458545014,51.45757916465618
-2.552216512249433,51.45773361997353
-2.680240453226848,51.49208143349823
-2.6830346349648346,51.495008414185854
-2.585440680202311,51.46003382807775
-2.6029041132340325,51.51038339679409
-2.548055526016263,51.48486660177138
-2.6028838458413883,51.51035445826681
-2.593924549293936,51.4438638186323
-2.615402200398556,51.502412000053226
-2.5924647836255015,51.45780825996681
-2.5540184480578945,51.461993977097784
-2.6030862914555057,51.47632179418397
-2.584077658891346,51.459836068891676
-2.5843225257966234,51.4601313923154
-2.616290824451597,51.47939011000726
-2.6007419447693425,51.43974595521012
-2.600196360834269,51.43792344224335
-2.601673761454522,51.455424419246384
-2.6106015093128296,51.50004453082945
-2.6105155169232215,51.50006709792077
-2.594728747063509,51.50554336059137
-2.61998746036306,51.45666153502761
-2.6174512045138947,51.4184585021521
-2.5715557012926706,51.420994057566304
-2.6224491185870917,51.44781328669801
-2.5804492355788042,51.45706336220924
-2.6255277102459873,51.455856117834514
-2.61658543448253,51.470923941131694
-2.6201853209647714,51.45671174061001
-2.532546056603446,51.477535678619354
-2.5602073910081087,51.44654751001267
-2.547865762436707,51.464231239084405
-2.5787612622874345,51.49977758185368
-2.6617892393740274,51.49611933627954
-2.663127446626856,51.49998715545259
-2.530590162644042,51.477742363272476
-2.687730146651736,51.49014581150466
-2.670433059731416,51.496169135144704
-2.604009369779049,51.49245606363241
-2.5622607428698996,51.43424788640303
-2.5452284608557587,51.43987595450413
-2.578483481928364,51.4444079042016
-2.5537393851585026,51.48302493979757
-2.6060911745552864,51.4562163014924
-2.618671546927496,51.46503700886329
-2.57107378839037,51.45734167364445
-2.5610428055768883,51.44412664948609
-2.557469673775676,51.445994451499494
-2.569584282342332,51.454002236826
-2.59891349153459,51.406776758623906
-2.599044932909217,51.40675747375274
-2.59775140604877,51.46904613006886
-2.6105940181665894,51.472452498864506
-2.583793577967947,51.45956935383005
-2.545581110212971,51.43176581999514
-2.607605266794263,51.435213295469964
-2.5687065773555107,51.474390496766446
-2.6750562368932806,51.519140042968786
-2.5322558696456534,51.42791753374011
-2.624048894461562,51.486962891624245
-2.563804193577141,51.47032210051384
-2.6335437217953714,51.506375435086134
-2.572067707310595,51.4072467631028
-2.5453385397362505,51.44785849087376
-2.606301046406308,51.4323571904555
-2.6199332926156025,51.4565834143818
-2.6242194297785937,51.48168166231874
-2.612745017755807,51.41291383449444
-2.6268663081886516,51.44136789301472
-2.5571874437889717,51.43417141335575
-2.616296873644386,51.498183595971675
-2.618678130148558,51.44849683898953
-2.5973891868648677,51.463326965388774
-2.5974756219826594,51.463343069413646
-2.6258353784048483,51.41210687196453
-2.5933457163271503,51.40781027317184
-2.5933475409872773,51.40778463754949
-2.5456124356708933,51.431944068658765
-2.578035879814709,51.44200691371074
-2.6171533370011715,51.479493921270304
-2.5904979829645884,51.46567983688312
-2.519783460550625,51.460642913841234
-2.559274686883641,51.44016789597449
-2.5652654260763303,51.458066053181604
-2.581089973955809,51.46585246914515
-2.583101729895727,51.46534254414186
-2.5652750676559,51.45811249338584
-2.567727426196126,51.45822157713952
-2.5678403142814763,51.45823685551648
-2.618562294726742,51.493309194971296
-2.6185778772384145,51.49309834984807
-2.520068468875196,51.470516224077514
-2.560676047843181,51.441813864801155
-2.611609983004718,51.413843123883765
-2.581891557635001,51.4730727150836
-2.625432207884691,51.41211801656762
-2.5777386231182704,51.44168782707201
-2.5480306541502884,51.433900787865966
-2.6121486276321986,51.4579094174917
-2.6143549007702207,51.42498836499442
-2.6143702743860384,51.42495501511945
-2.6161519226707086,51.42161333690517
-2.617291307114747,51.41865176715876
-2.5471712216423406,51.48750832190504
-2.5941939601872375,51.46771277723558
-2.5847950564357602,51.48946127701383
-2.556412884095772,51.473842834846096
-2.604672187683767,51.455876823237446
-2.5740534709621463,51.467025930899396
-2.532509308338659,51.42797932382359
-2.53259455479245,51.427999886938345
-2.562695577465438,51.475032104119556
-2.6128818702136356,51.457741937639895
-2.5835164831880366,51.49227913591111
-2.55971497738311,51.47481043489913
-2.575098827670537,51.45995725867758
-2.5439875399963126,51.43071095434107
-2.6036649335308364,51.46232776122993
-2.617319055170417,51.44293411963201
-2.5608571120292836,51.44660914215406
-2.559736223812439,51.44449607007683
-2.547497199462792,51.43947846590783
-2.6104397921025395,51.44040708048146
-2.6648432427501665,51.49909626195519
-2.6102279954614263,51.47253622865495
-2.5560225595748327,51.47397362655648
-2.560692737140469,51.44200171041664
-2.558872283666402,51.444917405701126
-2.5748344372826226,51.42375959499865
-2.573725066335702,51.424638664017095
-2.5474346850832315,51.439484332791885
-2.5750201668466874,51.47953795772141
-2.546880251379868,51.439596979374144
-2.5697521043732063,51.47661416760635
-2.5565876305433792,51.47374444636111
-2.5460591663182583,51.43978972295054
-2.6030694490403086,51.46172847715009
-2.6034556254985257,51.44938725724139
-2.5710830200460455,51.46292273020448
-2.6036528500306977,51.45044015309033
-2.5251657015258746,51.48178063301214
-2.5413045821669002,51.47575316918702
-2.580730566723052,51.497169280314814
-2.6155634108208776,51.50495549962622
-2.627811462389642,51.483502343905435
-2.6335959003247726,51.48389185105559
-2.5963962722760274,51.486837261994964
-2.627520868448839,51.47524941634452
-2.633894473076628,51.47904555460937
-2.547222970342964,51.487499987934996
-2.596122724584155,51.48676717014244
-2.5965284118653393,51.48678758549819
-2.5932720159855096,51.4689987531463
-2.6174826913403706,51.4636657593632
-2.545784975263018,51.45391946891551
-2.5475782233411564,51.43162711417121
-2.6852291272402953,51.524460160655664
-2.5517217392719815,51.430777747128
-2.556167278285382,51.47393958115195
-2.690933969135025,51.52119646480261
-2.5665936169915726,51.434009417553455
-2.5665074201455615,51.434018825971975
-2.5560334747572053,51.47388851425649
-2.569801249859261,51.45397420725782
-2.561062892715972,51.44614059172785
-2.6344682057509172,51.48095766538757
-2.5901762737290515,51.46204587308194
-2.5709012886635136,51.46335521330934
-2.559448625487151,51.48023534616706
-2.5453814926638008,51.44784030771661
-2.5608287371353042,51.44206310200389
-2.560933157809761,51.442013148150956
-2.583536190783942,51.43790238567152
-2.608795658886166,51.50065950434658
-2.570129662913343,51.47304833055002
-2.570143824387278,51.47302937929888
-2.6631702705473854,51.499959938446494
-2.6199656936313387,51.49677954906527
-2.6087292145613725,51.410334274723574
-2.6105906003060078,51.41234053087404
-2.5461331665515665,51.431714783202615
-2.6031076766025203,51.499558300522125
-2.539438018358984,51.46032382286266
